Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 6.84        |
| time/                   |             |
|    fps                  | 1195        |
|    iterations           | 384         |
|    time_elapsed         | 21045       |
|    total_timesteps      | 25165824    |
| train/                  |             |
|    approx_kl            | 0.010563262 |
|    clip_fraction        | 0.0389      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0474     |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.000375    |
|    loss                 | 0.0165      |
|    n_updates            | 1532        |
|    policy_gradient_loss | 0.000358    |
|    value_loss           | 0.0393      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 342        |
|    ep_rew_mean          | 6.81       |
| time/                   |            |
|    fps                  | 1195       |
|    iterations           | 385        |
|    time_elapsed         | 21104      |
|    total_timesteps      | 25231360   |
| train/                  |            |
|    approx_kl            | 0.01666244 |
|    clip_fraction        | 0.046      |
|    clip_range           | 0.119      |
|    entropy_loss         | -0.0468    |
|    explained_variance   | 0.874      |
|    learning_rate        | 0.000375   |
|    loss                 | 0.0143     |
|    n_updates            | 1536       |
|    policy_gradient_loss | 0.000246   |
|    value_loss           | 0.0423     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 350         |
|    ep_rew_mean          | 6.92        |
| time/                   |             |
|    fps                  | 1195        |
|    iterations           | 386         |
|    time_elapsed         | 21161       |
|    total_timesteps      | 25296896    |
| train/                  |             |
|    approx_kl            | 0.024393514 |
|    clip_fraction        | 0.05        |
|    clip_range           | 0.118       |
|    entropy_loss         | -0.0454     |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.000374    |
|    loss                 | 0.0169      |
|    n_updates            | 1540        |
|    policy_gradient_loss | 0.000694    |
|    value_loss           | 0.0484      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 351         |
|    ep_rew_mean          | 6.99        |
| time/                   |             |
|    fps                  | 1195        |
|    iterations           | 387         |
|    time_elapsed         | 21222       |
|    total_timesteps      | 25362432    |
| train/                  |             |
|    approx_kl            | 0.016080277 |
|    clip_fraction        | 0.0398      |
|    clip_range           | 0.118       |
|    entropy_loss         | -0.0443     |
|    explained_variance   | 0.884       |
|    learning_rate        | 0.000374    |
|    loss                 | 0.0155      |
|    n_updates            | 1544        |
|    policy_gradient_loss | 8.74e-05    |
|    value_loss           | 0.0381      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 339         |
|    ep_rew_mean          | 6.99        |
| time/                   |             |
|    fps                  | 1194        |
|    iterations           | 388         |
|    time_elapsed         | 21279       |
|    total_timesteps      | 25427968    |
| train/                  |             |
|    approx_kl            | 0.014882666 |
|    clip_fraction        | 0.0444      |
|    clip_range           | 0.118       |
|    entropy_loss         | -0.0469     |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.000374    |
|    loss                 | 0.0132      |
|    n_updates            | 1548        |
|    policy_gradient_loss | 0.000144    |
|    value_loss           | 0.0393      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 344         |
|    ep_rew_mean          | 7.08        |
| time/                   |             |
|    fps                  | 1194        |
|    iterations           | 389         |
|    time_elapsed         | 21336       |
|    total_timesteps      | 25493504    |
| train/                  |             |
|    approx_kl            | 0.016768713 |
|    clip_fraction        | 0.0439      |
|    clip_range           | 0.118       |
|    entropy_loss         | -0.0459     |
