Logging to logs/PPO_4
---------------------------------
| rollout/           |          |
|    value_loss           | 0.0297        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.2         |
|    ep_rew_mean          | 4.26         |
| time/                   |              |
|    fps                  | 16517        |
|    iterations           | 1277         |
|    time_elapsed         | 5066         |
|    total_timesteps      | 83689472     |
| train/                  |              |
|    approx_kl            | 3.075509e-05 |
|    clip_fraction        | 0.00504      |
|    clip_range           | 0.0455       |
|    entropy_loss         | -0.0189      |
|    explained_variance   | 0.434        |
|    learning_rate        | 4.3e-05      |
|    loss                 | 0.0156       |
|    n_updates            | 5104         |
|    policy_gradient_loss | -0.00018     |
|    value_loss           | 0.0286       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.6          |
|    ep_rew_mean          | 4.25          |
| time/                   |               |
|    fps                  | 16517         |
|    iterations           | 1278          |
|    time_elapsed         | 5070          |
|    total_timesteps      | 83755008      |
| train/                  |               |
|    approx_kl            | 2.8078299e-05 |
|    clip_fraction        | 0.00447       |
|    clip_range           | 0.0454        |
|    entropy_loss         | -0.0184       |
|    explained_variance   | 0.427         |
|    learning_rate        | 4.29e-05      |
|    loss                 | 0.0115        |
|    n_updates            | 5108          |
|    policy_gradient_loss | -0.000178     |
|    value_loss           | 0.0304        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.3          |
|    ep_rew_mean          | 4.26          |
| time/                   |               |
|    fps                  | 16518         |
|    iterations           | 1279          |
|    time_elapsed         | 5074          |
|    total_timesteps      | 83820544      |
| train/                  |               |
|    approx_kl            | 2.9249866e-05 |
|    clip_fraction        | 0.00457       |
|    clip_range           | 0.0453        |
|    entropy_loss         | -0.0191       |
|    explained_variance   | 0.424         |
|    learning_rate        | 4.27e-05      |
|    loss                 | 0.0165        |
|    n_updates            | 5112          |
|    policy_gradient_loss | -0.000178     |
|    value_loss           | 0.0303        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.8          |
|    ep_rew_mean          | 4.22          |
| time/                   |               |
|    fps                  | 16519         |
|    iterations           | 1280          |
|    time_elapsed         | 5078          |
|    total_timesteps      | 83886080      |
| train/                  |               |
|    approx_kl            | 2.6176738e-05 |
|    clip_fraction        | 0.00423       |
|    clip_range           | 0.0452        |
|    entropy_loss         | -0.019        |
|    explained_variance   | 0.417         |
|    learning_rate        | 4.25e-05      |
|    loss                 | 0.0128        |
|    n_updates            | 5116          |
|    policy_gradient_loss | -0.000156     |
|    value_loss           | 0.0311        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.9         |
|    ep_rew_mean          | 4.22         |
| time/                   |              |
|    fps                  | 16519        |
|    iterations           | 1281         |
|    time_elapsed         | 5081         |
|    total_timesteps      | 83951616     |
| train/                  |              |
|    approx_kl            | 2.540861e-05 |
|    clip_fraction        | 0.00428      |
|    clip_range           | 0.0451       |
