Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    entropy_loss         | -0.0612     |
|    explained_variance   | 0.913       |
|    learning_rate        | 2.42e-05    |
|    loss                 | 0.0174      |
|    n_updates            | 5568        |
|    policy_gradient_loss | -0.00017    |
|    value_loss           | 0.0437      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17492         |
|    iterations           | 1394          |
|    time_elapsed         | 5222          |
|    total_timesteps      | 91357184      |
| train/                  |               |
|    approx_kl            | 3.1715725e-05 |
|    clip_fraction        | 0.0095        |
|    clip_range           | 0.0359        |
|    entropy_loss         | -0.0614       |
|    explained_variance   | 0.921         |
|    learning_rate        | 2.41e-05      |
|    loss                 | 0.0175        |
|    n_updates            | 5572          |
|    policy_gradient_loss | -0.00014      |
|    value_loss           | 0.0396        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.6          |
| time/                   |               |
|    fps                  | 17491         |
|    iterations           | 1395          |
|    time_elapsed         | 5226          |
|    total_timesteps      | 91422720      |
| train/                  |               |
|    approx_kl            | 3.4449717e-05 |
|    clip_fraction        | 0.0103        |
|    clip_range           | 0.0358        |
|    entropy_loss         | -0.0627       |
|    explained_variance   | 0.922         |
|    learning_rate        | 2.39e-05      |
|    loss                 | 0.0177        |
|    n_updates            | 5576          |
|    policy_gradient_loss | -0.000155     |
|    value_loss           | 0.0392        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 173           |
|    ep_rew_mean          | 10.7          |
| time/                   |               |
|    fps                  | 17489         |
|    iterations           | 1396          |
|    time_elapsed         | 5231          |
|    total_timesteps      | 91488256      |
| train/                  |               |
|    approx_kl            | 2.9237804e-05 |
|    clip_fraction        | 0.00861       |
|    clip_range           | 0.0357        |
|    entropy_loss         | -0.0598       |
|    explained_variance   | 0.92          |
|    learning_rate        | 2.37e-05      |
|    loss                 | 0.0144        |
|    n_updates            | 5580          |
|    policy_gradient_loss | -0.000166     |
|    value_loss           | 0.0405        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 169          |
|    ep_rew_mean          | 10.5         |
| time/                   |              |
|    fps                  | 17487        |
|    iterations           | 1397         |
|    time_elapsed         | 5235         |
|    total_timesteps      | 91553792     |
| train/                  |              |
|    approx_kl            | 3.418917e-05 |
|    clip_fraction        | 0.0107       |
|    clip_range           | 0.0356       |
|    entropy_loss         | -0.0624      |
|    explained_variance   | 0.912        |
|    learning_rate        | 2.36e-05     |
|    loss                 | 0.0172       |
|    n_updates            | 5584         |
|    policy_gradient_loss | -0.000196    |
